personId,title1,title2,title3,title4,title5
-8223836278784533306,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
-8207027873334509187,How to augment your career with leadership coaching,O que você deve fazer para se tornar um líder melhor?,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor
-8205402408645015051,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Como Usar o Git e o GitHub,The Broken Window Theory,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
-8158702351275780234,ITA está oferecendo 10 cursos gratuitos a distância - Engenharia é:,Sua comunidade de Teste.,Como Usar o Git e o GitHub,BDD Best Practices and Guidelines - Testing Excellence,Custo do Erro - Cinco motivos para investir em automação de testes
-8132559109129514792,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Why Programmers Want Private Offices,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
-8130584461861751846,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
-8123627990288459252,Front in BH 2016,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
-8121520783058973108,A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Como Usar o Git e o GitHub,Criadas para casar,Custo do Erro - Cinco motivos para investir em automação de testes
-8099670049200803627,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",O que o GitHub tem a nos dizer sobre os estereótipos entre programadores | Tecnoblog,The Broken Window Theory,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
-8093344434152153830,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Android Studio 2.2,Why Programmers Want Private Offices,Former Google career coach shares a visual trick for figuring out what to do with your life
-8093201745874454494,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,10 Modern Software Over-Engineering Mistakes
-8093198092490224964,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",O que o GitHub tem a nos dizer sobre os estereótipos entre programadores | Tecnoblog,The Broken Window Theory,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
-8092995968448142037,Cinco competências comportamentais para você ser um bom líder,O que você deve fazer para se tornar um líder melhor?,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor
-8078450058314350213,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better
-8077293301545760758,The Broken Window Theory,Don't document your code. Code your documentation.,"What do you mean by ""Event-Driven""?",Former Google career coach shares a visual trick for figuring out what to do with your life,When to make a Git Commit
-8058416136173881530,Livro: Retrospectivas Divertidas,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Why Programmers Want Private Offices,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
-8051903121006324833,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans",Confused by blockchains? Revolution vs Evolution,The brilliant mechanics of Pokémon Go,UX ou UI?,Seniority
-8050113247491924905,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
-8036997159314605196,Custo do Erro - Cinco motivos para investir em automação de testes,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Mastering Bash and Terminal,Former Google career coach shares a visual trick for figuring out what to do with your life,When to make a Git Commit
-8020832670974472349,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",The brilliant mechanics of Pokémon Go,10 Modern Software Over-Engineering Mistakes,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
-8017805007838352081,Cinco competências comportamentais para você ser um bom líder,A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better
-8004014040019183404,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Why Programmers Want Private Offices,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
-8002698029075478835,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
-7990997793599977496,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Former Google career coach shares a visual trick for figuring out what to do with your life
-7981599955442508322,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",The Continuous Delivery Maturity Model,10 Modern Software Over-Engineering Mistakes,Former Google career coach shares a visual trick for figuring out what to do with your life,When to make a Git Commit
-7980653669913930599,How to augment your career with leadership coaching,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
-7966002439899518762,Como são escrita as risadas em japonês? - Suki Desu,Learn Hiragana: The Ultimate Guide,40 Basic Japanese conversations,"The Algorithm March, Japan's Strangely Entertaining Exercise",Former Google career coach shares a visual trick for figuring out what to do with your life
-7963931769298005669,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
