userId,rec_1,rec_2,rec_3,rec_4,rec_5
268671367195911338,Quando o Scrum irá falhar - Tableless,Olhando para o futuro: 5 pontos de atenção,Especialistas trazem tendências de UX para 2017 - KingHost,"SINAIS do FUTURO imediato: #1, internet das coisas",Como o Trello foi de 4 a 17 milhões de usuários
7293456872726425233,A Baseline for Hybrid Mobile Developers,20+ Docs and Guides for Front-end Developers (No. 9),Leveling Up Your JavaScript -,15 Interesting JavaScript and CSS Libraries for September 2016,Spotify's Latest Algorithmic Playlist Is Full of Your Favorite New Music
-6188912942004687815,DBA BRASIL no INTEROPMIX 2016,"Webinário gratuito ""Como analisar um AWR Report""",Vídeos motivacionais: os 21 vídeos mais incríveis.,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte
-5706287032724665714,Governments vs Bitcoin: A Fight For Control,Is FinTech Forcing Banking to a Tipping Point?,Banks Need To Collaborate With Bitcoin and Fintech Developers,A digital crack in banking's business model,Blockchain Will Be Used By 15% of Big Banks By 2017
-7041401352840181657,A minha viagem à Maternidade #tetodomundo,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas",Minha passagem no Hackathon da Globo #bbb2017,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
3852137951376367218,What's the Best Cloud? Probably GCP,AWS Certified Solutions Architect Professional – Study Guide – Domain 6.0: Security (20%),Spark comparison: AWS vs. GCP,"Amazon still crushing cloud competition, says Gartner Magic Quadrant for IaaS - TechRepublic",AWS Certified Solutions Architect Professional – Study Guide – Domain 8.0: Cloud Migration and Hybrid Architecture (10%)
-588447608033313001,Calm down: Google's use of Material Design on iOS is fine,Time to Re-Think Design Thinking,The Future of Business is Design,What exactly is a design culture? ,Three Lessons for Design-Driven Success
534764222466712491,A minha viagem à Maternidade #tetodomundo,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas",Minha passagem no Hackathon da Globo #bbb2017,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
2318971825420092215,A minha viagem à Maternidade #tetodomundo,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas",Minha passagem no Hackathon da Globo #bbb2017,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
3375381077362025672,Calm down: Google's use of Material Design on iOS is fine,Time to Re-Think Design Thinking,The Future of Business is Design,What exactly is a design culture? ,Three Lessons for Design-Driven Success
-7540738139248278851,Top Programming Languages Trends: The Rise of Big Data,Making Apache Spark Easier to Use in Java with Java 8 - Cloudera Engineering Blog,Apache Spark 2.0 Preview: Machine Learning Model Persistence,Python Is Not Java (dirtSimple.org),Python Ecosystem for Machine Learning - Machine Learning Mastery
-2979881261169775358,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",Por que o Walmart não é Walmart no Brasil,[Books] Biblioteca FIXE: Sugestões de Leitura,O que é liderança? Liderança é fazer a diversidade funcionar.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
-8020832670974472349,Progressive Web App - first introduced on Google I/O | airberlin,"Practical advice for analysis of large, complex data sets",The Progress of Web Apps - On the Edge,The Business Case for Progressive Web Apps,Stop Trying to Monetize Your Data - Built to Adapt
3176752144516721566,Client-side ranking to more efficiently show people stories in feed,Beyond Progressive Web Apps Part 1,Do you want Crappy Agile?,Bot Engine,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all"
907221355688076938,Calm down: Google's use of Material Design on iOS is fine,Time to Re-Think Design Thinking,The Future of Business is Design,What exactly is a design culture? ,Three Lessons for Design-Driven Success
-3362047598052899495,Docker Cleanup Scripts Comparison,NoSQL Performance Benchmarks,The Continuous Delivery Maturity Model,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all","Stream processing, Event sourcing, Reactive, CEP... and making sense of it all - Confluent"
3829784524040647339,Top Programming Languages Trends: The Rise of Big Data,Making Apache Spark Easier to Use in Java with Java 8 - Cloudera Engineering Blog,Apache Spark 2.0 Preview: Machine Learning Model Persistence,Python Is Not Java (dirtSimple.org),Python Ecosystem for Machine Learning - Machine Learning Mastery
1234962692819082604,Calm down: Google's use of Material Design on iOS is fine,Time to Re-Think Design Thinking,The Future of Business is Design,What exactly is a design culture? ,Three Lessons for Design-Driven Success
-5388083602161519863,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",3M e o perfil intraempreendedor | Endeavor Brasil,Especialistas trazem tendências de UX para 2017 - KingHost,Olhando para o futuro: 5 pontos de atenção,A saga do jovem CEO da Dasa
9013651444868609421,Client-side ranking to more efficiently show people stories in feed,Beyond Progressive Web Apps Part 1,Do you want Crappy Agile?,Bot Engine,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all"
1771843275312644574,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,"Apple, Set to Move to Its Spaceship, Should Try More Moonshots",What to Expect at WWDC 2016,An Exclusive Look at How AI and Machine Learning Work at Apple - Backchannel,Today in Apple history: 'Here's to the crazy ones...' | Cult of Mac
4209517478660372522,Client-side ranking to more efficiently show people stories in feed,Beyond Progressive Web Apps Part 1,Do you want Crappy Agile?,Bot Engine,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all"
7591088849912178995,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,A minha viagem à Maternidade #tetodomundo,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas"
5660542693104786364,Banking Needs a Customer Experience Wake-Up Call,Linking the customer experience to value,Digital Tool as Strategic Enabler for Banking Transformation,Building a digital-banking business,Digital Consumers Forced to Open Accounts in Branches
-4092545774372727680,30 Learning Resources For Mastering Angular 2,Why Learning Angular 2 Was Excruciating,Angular 2 versus React: There Will Be Blood - Free Code Camp,Improving Angular performance with 1 line of code,20+ Docs and Guides for Front-end Developers (No. 9)
6571439471025671820,Mobile UX Design: The Right Ways to Ask Users for Permissions - UX Planet,Bots won't replace apps. Better apps will replace apps.,Cloud Identity and Access Management - Google IAM,The End Of Apps As We Know Them - Inside Intercom,Up your app's sharing game with DirectShare - Google Developers
-5795907895499274955,China will have the world's first driverless-cars-only city: Baidu CEO,Smartwatch sales are tanking,"The new, scary face of auto insurance",The omnichannel customer experience is poised to take off in regulated industries,Self-Driving Cars and Insurance
1895326251577378793,Dries Buytaert,Assessing Salesforce's platform and ecosystem | ZDNet,Salesforce Einstein delivers artificial intelligence across the Salesforce platform,Build Apps Faster with Salesforce - Webinar,Salesforce adds some artificial intelligence to customer service products
-1292787032977259947,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",Android Studio 2.2,Novidades do Android Studio 2.2,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC,Android Studio 2.0 | Android Developers Blog
-5873562008332486480,Iniciando com o Docker: dicas práticas para começar a usar agora mesmo - Tableless,Iniciando com o Docker: Criando suas próprias imagens - Tableless,Announcing .NET Core 1.0,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Quando o Scrum irá falhar - Tableless
4918484843075254252,Vídeos motivacionais: os 21 vídeos mais incríveis.,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,O que é benchmarking? Veja quando um concorrente se torna inspiração!,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte
909651159261292691,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como a Microsoft está trabalhando com o conceito de IoT - Startupi,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas"
3951178344539492760,[Books] Biblioteca FIXE: Sugestões de Leitura,Cinco competências comportamentais para você ser um bom líder,O que é liderança? Liderança é fazer a diversidade funcionar.,Dicas para aumentar produtividade: 14 dicas incríveis.,O tênue equilíbrio da equipe que desenha produtos digitais
7890134385692540512,[Books] Biblioteca FIXE: Sugestões de Leitura,Cinco competências comportamentais para você ser um bom líder,O que é liderança? Liderança é fazer a diversidade funcionar.,Dicas para aumentar produtividade: 14 dicas incríveis.,O tênue equilíbrio da equipe que desenha produtos digitais
2062590537770243336,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas",big data = real time,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,Especialistas trazem tendências de UX para 2017 - KingHost
7167124757087633794,[Books] Biblioteca FIXE: Sugestões de Leitura,Cinco competências comportamentais para você ser um bom líder,O que é liderança? Liderança é fazer a diversidade funcionar.,Dicas para aumentar produtividade: 14 dicas incríveis.,O tênue equilíbrio da equipe que desenha produtos digitais
8189031666388954162,[Books] Biblioteca FIXE: Sugestões de Leitura,Cinco competências comportamentais para você ser um bom líder,O que é liderança? Liderança é fazer a diversidade funcionar.,Dicas para aumentar produtividade: 14 dicas incríveis.,O tênue equilíbrio da equipe que desenha produtos digitais
-6067117771623247046,[Books] Biblioteca FIXE: Sugestões de Leitura,Cinco competências comportamentais para você ser um bom líder,O que é liderança? Liderança é fazer a diversidade funcionar.,Dicas para aumentar produtividade: 14 dicas incríveis.,O tênue equilíbrio da equipe que desenha produtos digitais
3469804916091663734,[Books] Biblioteca FIXE: Sugestões de Leitura,Cinco competências comportamentais para você ser um bom líder,O que é liderança? Liderança é fazer a diversidade funcionar.,Dicas para aumentar produtividade: 14 dicas incríveis.,O tênue equilíbrio da equipe que desenha produtos digitais
